PREDICTION_SCORE,FILEPATH,POINT_NO,REEF_NAME,PREDICTION,Y,X
0.964396,NT/Hastings N Flat 2m/Transect3/P4226010.JPG,5,Hastings N Flat 2m,ALGAE,0.75,0.75
0.922652,NT/Hastings N Flat 2m/Transect3/P4225999.JPG,2,Hastings N Flat 2m,ALGAE,0.25,0.75
0.407559,NT/Hastings N Flat 2m/Transect3/P4226004.JPG,1,Hastings N Flat 2m,ALGAE,0.25,0.25
0.57665,NT/Hastings N Flat 2m/Transect3/P4226006.JPG,2,Hastings N Flat 2m,SOFT CORAL,0.25,0.75
0.26672,NT/Hastings N Flat 2m/Transect3/P4226008.JPG,1,Hastings N Flat 2m,ALGAE,0.25,0.25
0.731239,NT/Hastings N Flat 2m/Transect3/P4225996.JPG,3,Hastings N Flat 2m,SOFT CORAL,0.5,0.5
0.790638,NT/Hastings N Flat 2m/Transect3/P4226001.JPG,3,Hastings N Flat 2m,HARD CORAL,0.5,0.5
0.630183,NT/Hastings N Flat 2m/Transect3/P4226007.JPG,3,Hastings N Flat 2m,ALGAE,0.5,0.5
0.55846,NT/Hastings N Flat 2m/Transect3/P4226005.JPG,1,Hastings N Flat 2m,ALGAE,0.25,0.25
0.82839,NT/Hastings N Flat 2m/Transect3/P4226006.JPG,1,Hastings N Flat 2m,ALGAE,0.25,0.25
0.615626,NT/Hastings N Flat 2m/Transect3/P4225997.JPG,3,Hastings N Flat 2m,ALGAE,0.5,0.5
0.987006,NT/Hastings N Flat 2m/Transect3/P4226004.JPG,3,Hastings N Flat 2m,HARD CORAL,0.5,0.5
0.986828,NT/Hastings N Flat 2m/Transect3/P4225996.JPG,2,Hastings N Flat 2m,SOFT CORAL,0.25,0.75
0.639379,NT/Hastings N Flat 2m/Transect3/P4226000.JPG,5,Hastings N Flat 2m,OTHER,0.75,0.75
0.993706,NT/Hastings N Flat 2m/Transect3/P4226000.JPG,4,Hastings N Flat 2m,HARD CORAL,0.75,0.25
0.656307,NT/Hastings N Flat 2m/Transect3/P4226007.JPG,1,Hastings N Flat 2m,HARD CORAL,0.25,0.25
0.484641,NT/Hastings N Flat 2m/Transect3/P4226001.JPG,4,Hastings N Flat 2m,ALGAE,0.75,0.25
0.456085,NT/Hastings N Flat 2m/Transect3/P4225997.JPG,1,Hastings N Flat 2m,ALGAE,0.25,0.25
0.787695,NT/Hastings N Flat 2m/Transect3/P4226006.JPG,4,Hastings N Flat 2m,ALGAE,0.75,0.25
0.605004,NT/Hastings N Flat 2m/Transect3/P4226009.JPG,4,Hastings N Flat 2m,OTHER,0.75,0.25
0.90154,NT/Hastings N Flat 2m/Transect3/P4225996.JPG,1,Hastings N Flat 2m,ALGAE,0.25,0.25
0.562478,NT/Hastings N Flat 2m/Transect3/P4225997.JPG,5,Hastings N Flat 2m,ALGAE,0.75,0.75
0.577849,NT/Hastings N Flat 2m/Transect3/P4225997.JPG,4,Hastings N Flat 2m,ALGAE,0.75,0.25
0.42146,NT/Hastings N Flat 2m/Transect3/P4226009.JPG,5,Hastings N Flat 2m,OTHER,0.75,0.75
0.27192,NT/Hastings N Flat 2m/Transect3/P4226005.JPG,5,Hastings N Flat 2m,ALGAE,0.75,0.75
0.958649,NT/Hastings N Flat 2m/Transect3/P4226009.JPG,3,Hastings N Flat 2m,HARD CORAL,0.5,0.5
0.994174,NT/Hastings N Flat 2m/Transect3/P4226007.JPG,2,Hastings N Flat 2m,ALGAE,0.25,0.75
0.616355,NT/Hastings N Flat 2m/Transect3/P4226010.JPG,4,Hastings N Flat 2m,ALGAE,0.75,0.25
0.987966,NT/Hastings N Flat 2m/Transect3/P4226008.JPG,4,Hastings N Flat 2m,ALGAE,0.75,0.25
0.928119,NT/Hastings N Flat 2m/Transect3/P4225999.JPG,5,Hastings N Flat 2m,ALGAE,0.75,0.75
0.977856,NT/Hastings N Flat 2m/Transect3/P4225999.JPG,3,Hastings N Flat 2m,HARD CORAL,0.5,0.5
0.873716,NT/Hastings N Flat 2m/Transect3/P4226010.JPG,2,Hastings N Flat 2m,HARD CORAL,0.25,0.75
0.578594,NT/Hastings N Flat 2m/Transect3/P4225999.JPG,1,Hastings N Flat 2m,ALGAE,0.25,0.25
0.868216,NT/Hastings N Flat 2m/Transect3/P4226009.JPG,1,Hastings N Flat 2m,ALGAE,0.25,0.25
0.805586,NT/Hastings N Flat 2m/Transect3/P4226004.JPG,2,Hastings N Flat 2m,ALGAE,0.25,0.75
0.93635,NT/Hastings N Flat 2m/Transect3/P4226007.JPG,4,Hastings N Flat 2m,ALGAE,0.75,0.25
0.479744,NT/Hastings N Flat 2m/Transect3/P4226001.JPG,1,Hastings N Flat 2m,ALGAE,0.25,0.25
0.604182,NT/Hastings N Flat 2m/Transect3/P4225999.JPG,4,Hastings N Flat 2m,ALGAE,0.75,0.25
0.916046,NT/Hastings N Flat 2m/Transect3/P4225996.JPG,5,Hastings N Flat 2m,ALGAE,0.75,0.75
0.548499,NT/Hastings N Flat 2m/Transect3/P4226004.JPG,5,Hastings N Flat 2m,ALGAE,0.75,0.75
0.509778,NT/Hastings N Flat 2m/Transect3/P4226001.JPG,2,Hastings N Flat 2m,HARD CORAL,0.25,0.75
0.576851,NT/Hastings N Flat 2m/Transect3/P4226001.JPG,5,Hastings N Flat 2m,ALGAE,0.75,0.75
0.416595,NT/Hastings N Flat 2m/Transect3/P4226006.JPG,3,Hastings N Flat 2m,SOFT CORAL,0.5,0.5
0.974632,NT/Hastings N Flat 2m/Transect3/P4225996.JPG,4,Hastings N Flat 2m,HARD CORAL,0.75,0.25
0.88167,NT/Hastings N Flat 2m/Transect3/P4226005.JPG,4,Hastings N Flat 2m,ALGAE,0.75,0.25
0.679112,NT/Hastings N Flat 2m/Transect3/P4226008.JPG,5,Hastings N Flat 2m,OTHER,0.75,0.75
0.831156,NT/Hastings N Flat 2m/Transect3/P4226009.JPG,2,Hastings N Flat 2m,HARD CORAL,0.25,0.75
0.529464,NT/Hastings N Flat 2m/Transect3/P4226000.JPG,1,Hastings N Flat 2m,ALGAE,0.25,0.25
0.554348,NT/Hastings N Flat 2m/Transect3/P4225997.JPG,2,Hastings N Flat 2m,ALGAE,0.25,0.75
0.710062,NT/Hastings N Flat 2m/Transect3/P4226000.JPG,2,Hastings N Flat 2m,SOFT CORAL,0.25,0.75
0.390254,NT/Hastings N Flat 2m/Transect3/P4226007.JPG,5,Hastings N Flat 2m,SPONGE,0.75,0.75
0.450282,NT/Hastings N Flat 2m/Transect3/P4226000.JPG,3,Hastings N Flat 2m,OTHER,0.5,0.5
0.851488,NT/Hastings N Flat 2m/Transect3/P4226004.JPG,4,Hastings N Flat 2m,ALGAE,0.75,0.25
0.519659,NT/Rib North Flat A4 2m/Transect18/P4011187.JPG,3,Rib North Flat A4 2m,OTHER,0.5,0.5
0.996284,NT/Rib North Flat A4 2m/Transect18/P4011184.JPG,3,Rib North Flat A4 2m,HARD CORAL,0.5,0.5
0.354218,NT/Rib North Flat A4 2m/Transect18/P4011179.JPG,1,Rib North Flat A4 2m,SOFT CORAL,0.25,0.25
0.62018,NT/Rib North Flat A4 2m/Transect18/P4011185.JPG,1,Rib North Flat A4 2m,SOFT CORAL,0.25,0.25
0.42193,NT/Rib North Flat A4 2m/Transect18/P4011185.JPG,2,Rib North Flat A4 2m,OTHER,0.25,0.75
0.565755,NT/Rib North Flat A4 2m/Transect18/P4011184.JPG,4,Rib North Flat A4 2m,HARD CORAL,0.75,0.25
0.94438,NT/Rib North Flat A4 2m/Transect18/P4011180.JPG,1,Rib North Flat A4 2m,ALGAE,0.25,0.25
0.679614,NT/Rib North Flat A4 2m/Transect18/P4011186.JPG,2,Rib North Flat A4 2m,HARD CORAL,0.25,0.75
0.58619,NT/Rib North Flat A4 2m/Transect18/P4011179.JPG,5,Rib North Flat A4 2m,ALGAE,0.75,0.75
0.696306,NT/Rib North Flat A4 2m/Transect18/P4011180.JPG,4,Rib North Flat A4 2m,ALGAE,0.75,0.25
0.493747,NT/Rib North Flat A4 2m/Transect18/P4011179.JPG,4,Rib North Flat A4 2m,SOFT CORAL,0.75,0.25
0.357045,NT/Rib North Flat A4 2m/Transect18/P4011189.JPG,5,Rib North Flat A4 2m,OTHER,0.75,0.75
0.752487,NT/Rib North Flat A4 2m/Transect18/P4011189.JPG,2,Rib North Flat A4 2m,HARD CORAL,0.25,0.75
0.549438,NT/Rib North Flat A4 2m/Transect18/P4011187.JPG,4,Rib North Flat A4 2m,SOFT CORAL,0.75,0.25
0.942567,NT/Rib North Flat A4 2m/Transect18/P4011179.JPG,2,Rib North Flat A4 2m,HARD CORAL,0.25,0.75
0.657201,NT/Rib North Flat A4 2m/Transect18/P4011186.JPG,5,Rib North Flat A4 2m,OTHER,0.75,0.75
0.885794,NT/Rib North Flat A4 2m/Transect18/P4011178.JPG,5,Rib North Flat A4 2m,SOFT CORAL,0.75,0.75
0.729149,NT/Rib North Flat A4 2m/Transect18/P4011187.JPG,2,Rib North Flat A4 2m,ALGAE,0.25,0.75
0.932562,NT/Rib North Flat A4 2m/Transect18/P4011183.JPG,2,Rib North Flat A4 2m,ALGAE,0.25,0.75
0.877072,NT/Rib North Flat A4 2m/Transect18/P4011188.JPG,1,Rib North Flat A4 2m,ALGAE,0.25,0.25
0.71528,NT/Rib North Flat A4 2m/Transect18/P4011186.JPG,4,Rib North Flat A4 2m,ABIOTIC,0.75,0.25
0.884732,NT/Rib North Flat A4 2m/Transect18/P4011180.JPG,2,Rib North Flat A4 2m,ALGAE,0.25,0.75
0.798622,NT/Rib North Flat A4 2m/Transect18/P4011178.JPG,4,Rib North Flat A4 2m,SOFT CORAL,0.75,0.25
0.881786,NT/Rib North Flat A4 2m/Transect18/P4011183.JPG,5,Rib North Flat A4 2m,ALGAE,0.75,0.75
0.660705,NT/Rib North Flat A4 2m/Transect18/P4011184.JPG,5,Rib North Flat A4 2m,ALGAE,0.75,0.75
0.468102,NT/Rib North Flat A4 2m/Transect18/P4011185.JPG,3,Rib North Flat A4 2m,HARD CORAL,0.5,0.5
0.978105,NT/Rib North Flat A4 2m/Transect18/P4011187.JPG,1,Rib North Flat A4 2m,SOFT CORAL,0.25,0.25
0.53719,NT/Rib North Flat A4 2m/Transect18/P4011180.JPG,5,Rib North Flat A4 2m,ALGAE,0.75,0.75
0.472071,NT/Rib North Flat A4 2m/Transect18/P4011184.JPG,1,Rib North Flat A4 2m,SOFT CORAL,0.25,0.25
0.693006,NT/Rib North Flat A4 2m/Transect18/P4011178.JPG,1,Rib North Flat A4 2m,HARD CORAL,0.25,0.25
0.690019,NT/Rib North Flat A4 2m/Transect18/P4011182.JPG,4,Rib North Flat A4 2m,ALGAE,0.75,0.25
0.978804,NT/Rib North Flat A4 2m/Transect18/P4011185.JPG,5,Rib North Flat A4 2m,HARD CORAL,0.75,0.75
0.352166,NT/Rib North Flat A4 2m/Transect18/P4011189.JPG,1,Rib North Flat A4 2m,HARD CORAL,0.25,0.25
0.678411,NT/Rib North Flat A4 2m/Transect18/P4011189.JPG,4,Rib North Flat A4 2m,SPONGE,0.75,0.25
0.922804,NT/Rib North Flat A4 2m/Transect18/P4011178.JPG,3,Rib North Flat A4 2m,SOFT CORAL,0.5,0.5
0.369534,NT/Rib North Flat A4 2m/Transect18/P4011188.JPG,4,Rib North Flat A4 2m,HARD CORAL,0.75,0.25
0.992108,NT/Rib North Flat A4 2m/Transect18/P4011188.JPG,3,Rib North Flat A4 2m,HARD CORAL,0.5,0.5
0.536561,NT/Rib North Flat A4 2m/Transect18/P4011183.JPG,1,Rib North Flat A4 2m,ALGAE,0.25,0.25
0.612656,NT/Rib North Flat A4 2m/Transect18/P4011182.JPG,2,Rib North Flat A4 2m,HARD CORAL,0.25,0.75
0.705286,NT/Rib North Flat A4 2m/Transect18/P4011188.JPG,5,Rib North Flat A4 2m,ALGAE,0.75,0.75
0.96953,NT/Rib North Flat A4 2m/Transect18/P4011182.JPG,1,Rib North Flat A4 2m,ALGAE,0.25,0.25
0.996289,NT/Rib North Flat A4 2m/Transect18/P4011185.JPG,4,Rib North Flat A4 2m,SOFT CORAL,0.75,0.25
0.780574,NT/Rib North Flat A4 2m/Transect18/P4011183.JPG,3,Rib North Flat A4 2m,HARD CORAL,0.5,0.5
0.998902,NT/Rib North Flat A4 2m/Transect18/P4011186.JPG,1,Rib North Flat A4 2m,HARD CORAL,0.25,0.25
0.507515,NT/Rib North Flat A4 2m/Transect18/P4011180.JPG,3,Rib North Flat A4 2m,SOFT CORAL,0.5,0.5
0.55704,NT/Rib North Flat A4 2m/Transect18/P4011184.JPG,2,Rib North Flat A4 2m,HARD CORAL,0.25,0.75
0.986765,NT/Rib North Flat A4 2m/Transect18/P4011186.JPG,3,Rib North Flat A4 2m,HARD CORAL,0.5,0.5
0.253008,NT/Rib North Flat A4 2m/Transect18/P4011189.JPG,3,Rib North Flat A4 2m,ABIOTIC,0.5,0.5
0.481715,NT/Rib North Flat A4 2m/Transect18/P4011182.JPG,5,Rib North Flat A4 2m,ALGAE,0.75,0.75
0.517896,NT/Rib North Flat A4 2m/Transect18/P4011187.JPG,5,Rib North Flat A4 2m,OTHER,0.75,0.75
0.989406,NT/Rib North Flat A4 2m/Transect18/P4011183.JPG,4,Rib North Flat A4 2m,SOFT CORAL,0.75,0.25
0.310281,NT/Rib North Flat A4 2m/Transect18/P4011188.JPG,2,Rib North Flat A4 2m,HARD CORAL,0.25,0.75
0.99979,NT/Rib North Flat A4 2m/Transect18/P4011178.JPG,2,Rib North Flat A4 2m,HARD CORAL,0.25,0.75
0.545078,NT/Rib North Flat A4 2m/Transect18/P4011179.JPG,3,Rib North Flat A4 2m,SOFT CORAL,0.5,0.5
0.944292,NT/Rib North Flat A4 2m/Transect18/P4011182.JPG,3,Rib North Flat A4 2m,SOFT CORAL,0.5,0.5
0.562314,NT/Rib North Flat A4 2m/Transect15/P4011903.JPG,2,Rib North Flat A4 2m,HARD CORAL,0.25,0.75
0.936948,NT/Rib North Flat A4 2m/Transect15/P4011902.JPG,1,Rib North Flat A4 2m,ALGAE,0.25,0.25
0.500334,NT/Rib North Flat A4 2m/Transect15/P4011902.JPG,4,Rib North Flat A4 2m,ALGAE,0.75,0.25
0.434678,NT/Rib North Flat A4 2m/Transect15/P4011906.JPG,3,Rib North Flat A4 2m,ALGAE,0.5,0.5
0.501971,NT/Rib North Flat A4 2m/Transect15/P4011903.JPG,4,Rib North Flat A4 2m,SPONGE,0.75,0.25
0.635598,NT/Rib North Flat A4 2m/Transect15/P4011894.JPG,2,Rib North Flat A4 2m,ALGAE,0.25,0.75
0.823025,NT/Rib North Flat A4 2m/Transect15/P4011895.JPG,4,Rib North Flat A4 2m,ALGAE,0.75,0.25
0.9458,NT/Rib North Flat A4 2m/Transect15/P4011900.JPG,5,Rib North Flat A4 2m,SOFT CORAL,0.75,0.75
0.95278,NT/Rib North Flat A4 2m/Transect15/P4011904.JPG,4,Rib North Flat A4 2m,HARD CORAL,0.75,0.25
0.675422,NT/Rib North Flat A4 2m/Transect15/P4011905.JPG,3,Rib North Flat A4 2m,ALGAE,0.5,0.5
0.607396,NT/Rib North Flat A4 2m/Transect15/P4011904.JPG,3,Rib North Flat A4 2m,HARD CORAL,0.5,0.5
0.847357,NT/Rib North Flat A4 2m/Transect15/P4011905.JPG,4,Rib North Flat A4 2m,ALGAE,0.75,0.25
0.788273,NT/Rib North Flat A4 2m/Transect15/P4011901.JPG,1,Rib North Flat A4 2m,ALGAE,0.25,0.25
0.969525,NT/Rib North Flat A4 2m/Transect15/P4011896.JPG,3,Rib North Flat A4 2m,HARD CORAL,0.5,0.5
0.977758,NT/Rib North Flat A4 2m/Transect15/P4011905.JPG,1,Rib North Flat A4 2m,ALGAE,0.25,0.25
0.825143,NT/Rib North Flat A4 2m/Transect15/P4011906.JPG,5,Rib North Flat A4 2m,SPONGE,0.75,0.75
0.916967,NT/Rib North Flat A4 2m/Transect15/P4011899.JPG,3,Rib North Flat A4 2m,HARD CORAL,0.5,0.5
0.690181,NT/Rib North Flat A4 2m/Transect15/P4011894.JPG,3,Rib North Flat A4 2m,SOFT CORAL,0.5,0.5
0.706799,NT/Rib North Flat A4 2m/Transect15/P4011898.JPG,4,Rib North Flat A4 2m,ALGAE,0.75,0.25
0.98477,NT/Rib North Flat A4 2m/Transect15/P4011903.JPG,5,Rib North Flat A4 2m,SOFT CORAL,0.75,0.75
0.748629,NT/Rib North Flat A4 2m/Transect15/P4011905.JPG,5,Rib North Flat A4 2m,HARD CORAL,0.75,0.75
0.892816,NT/Rib North Flat A4 2m/Transect15/P4011901.JPG,5,Rib North Flat A4 2m,ALGAE,0.75,0.75
0.731584,NT/Rib North Flat A4 2m/Transect15/P4011900.JPG,3,Rib North Flat A4 2m,HARD CORAL,0.5,0.5
0.962352,NT/Rib North Flat A4 2m/Transect15/P4011896.JPG,4,Rib North Flat A4 2m,HARD CORAL,0.75,0.25
0.768199,NT/Rib North Flat A4 2m/Transect15/P4011895.JPG,3,Rib North Flat A4 2m,HARD CORAL,0.5,0.5
0.641088,NT/Rib North Flat A4 2m/Transect15/P4011905.JPG,2,Rib North Flat A4 2m,ALGAE,0.25,0.75
0.937432,NT/Rib North Flat A4 2m/Transect15/P4011902.JPG,5,Rib North Flat A4 2m,ALGAE,0.75,0.75
0.65863,NT/Rib North Flat A4 2m/Transect15/P4011894.JPG,5,Rib North Flat A4 2m,HARD CORAL,0.75,0.75
0.845433,NT/Rib North Flat A4 2m/Transect15/P4011899.JPG,1,Rib North Flat A4 2m,ALGAE,0.25,0.25
0.879505,NT/Rib North Flat A4 2m/Transect15/P4011901.JPG,2,Rib North Flat A4 2m,ALGAE,0.25,0.75
0.970115,NT/Rib North Flat A4 2m/Transect15/P4011906.JPG,4,Rib North Flat A4 2m,HARD CORAL,0.75,0.25
0.429306,NT/Rib North Flat A4 2m/Transect15/P4011898.JPG,5,Rib North Flat A4 2m,ALGAE,0.75,0.75
0.923797,NT/Rib North Flat A4 2m/Transect15/P4011910.JPG,3,Rib North Flat A4 2m,SOFT CORAL,0.5,0.5
0.867663,NT/Rib North Flat A4 2m/Transect15/P4011900.JPG,2,Rib North Flat A4 2m,ALGAE,0.25,0.75
0.962056,NT/Rib North Flat A4 2m/Transect15/P4011910.JPG,1,Rib North Flat A4 2m,HARD CORAL,0.25,0.25
0.87872,NT/Rib North Flat A4 2m/Transect15/P4011910.JPG,2,Rib North Flat A4 2m,ALGAE,0.25,0.75
0.941119,NT/Rib North Flat A4 2m/Transect15/P4011904.JPG,2,Rib North Flat A4 2m,ALGAE,0.25,0.75
0.912825,NT/Rib North Flat A4 2m/Transect15/P4011900.JPG,1,Rib North Flat A4 2m,ALGAE,0.25,0.25
0.93691,NT/Rib North Flat A4 2m/Transect15/P4011902.JPG,3,Rib North Flat A4 2m,HARD CORAL,0.5,0.5
0.923832,NT/Rib North Flat A4 2m/Transect15/P4011904.JPG,1,Rib North Flat A4 2m,ALGAE,0.25,0.25
0.728139,NT/Rib North Flat A4 2m/Transect15/P4011894.JPG,4,Rib North Flat A4 2m,ALGAE,0.75,0.25
0.530403,NT/Rib North Flat A4 2m/Transect15/P4011904.JPG,5,Rib North Flat A4 2m,ABIOTIC,0.75,0.75
0.997925,NT/Rib North Flat A4 2m/Transect15/P4011901.JPG,3,Rib North Flat A4 2m,HARD CORAL,0.5,0.5
0.54377,NT/Rib North Flat A4 2m/Transect15/P4011898.JPG,3,Rib North Flat A4 2m,SOFT CORAL,0.5,0.5
0.717539,NT/Rib North Flat A4 2m/Transect15/P4011906.JPG,2,Rib North Flat A4 2m,ALGAE,0.25,0.75
0.879644,NT/Rib North Flat A4 2m/Transect15/P4011910.JPG,4,Rib North Flat A4 2m,ALGAE,0.75,0.25
0.708134,NT/Rib North Flat A4 2m/Transect15/P4011895.JPG,2,Rib North Flat A4 2m,ALGAE,0.25,0.75
0.695072,NT/Rib North Flat A4 2m/Transect15/P4011899.JPG,4,Rib North Flat A4 2m,HARD CORAL,0.75,0.25
0.40505,NT/Rib North Flat A4 2m/Transect15/P4011896.JPG,5,Rib North Flat A4 2m,HARD CORAL,0.75,0.75
0.767593,NT/Rib North Flat A4 2m/Transect15/P4011906.JPG,1,Rib North Flat A4 2m,ALGAE,0.25,0.25
0.733513,NT/Rib North Flat A4 2m/Transect15/P4011901.JPG,4,Rib North Flat A4 2m,ALGAE,0.75,0.25
0.978524,NT/Rib North Flat A4 2m/Transect15/P4011895.JPG,5,Rib North Flat A4 2m,HARD CORAL,0.75,0.75
0.952189,NT/Rib North Flat A4 2m/Transect15/P4011899.JPG,5,Rib North Flat A4 2m,HARD CORAL,0.75,0.75
0.731858,NT/Rib North Flat A4 2m/Transect15/P4011895.JPG,1,Rib North Flat A4 2m,ALGAE,0.25,0.25
0.498667,NT/Rib North Flat A4 2m/Transect15/P4011894.JPG,1,Rib North Flat A4 2m,SOFT CORAL,0.25,0.25
0.91782,NT/Rib North Flat A4 2m/Transect15/P4011903.JPG,1,Rib North Flat A4 2m,ALGAE,0.25,0.25
0.972167,NT/Rib North Flat A4 2m/Transect15/P4011898.JPG,2,Rib North Flat A4 2m,ALGAE,0.25,0.75
0.79459,NT/Rib North Flat A4 2m/Transect15/P4011896.JPG,2,Rib North Flat A4 2m,HARD CORAL,0.25,0.75
0.728936,NT/Rib North Flat A4 2m/Transect15/P4011902.JPG,2,Rib North Flat A4 2m,SOFT CORAL,0.25,0.75
0.999895,NT/Rib North Flat A4 2m/Transect15/P4011903.JPG,3,Rib North Flat A4 2m,ALGAE,0.5,0.5
0.642924,NT/Rib North Flat A4 2m/Transect15/P4011900.JPG,4,Rib North Flat A4 2m,SPONGE,0.75,0.25
0.993919,NT/Rib North Flat A4 2m/Transect15/P4011898.JPG,1,Rib North Flat A4 2m,HARD CORAL,0.25,0.25
0.700562,NT/Rib North Flat A4 2m/Transect15/P4011910.JPG,5,Rib North Flat A4 2m,ALGAE,0.75,0.75
0.510184,NT/Rib North Flat A4 2m/Transect15/P4011896.JPG,1,Rib North Flat A4 2m,ALGAE,0.25,0.25
0.819617,NT/Rib North Flat A4 2m/Transect15/P4011899.JPG,2,Rib North Flat A4 2m,ALGAE,0.25,0.75
0.366675,NT/Rib North Flat A4 2m/Transect11/P4011830.JPG,4,Rib North Flat A4 2m,OTHER,0.75,0.25
0.409434,NT/Rib North Flat A4 2m/Transect11/P4011832.JPG,5,Rib North Flat A4 2m,OTHER,0.75,0.75
0.985628,NT/Rib North Flat A4 2m/Transect11/P4011838.JPG,5,Rib North Flat A4 2m,HARD CORAL,0.75,0.75
0.583983,NT/Rib North Flat A4 2m/Transect11/P4011829.JPG,5,Rib North Flat A4 2m,SOFT CORAL,0.75,0.75
0.517738,NT/Rib North Flat A4 2m/Transect11/P4011832.JPG,4,Rib North Flat A4 2m,ALGAE,0.75,0.25
0.920172,NT/Rib North Flat A4 2m/Transect11/P4011833.JPG,2,Rib North Flat A4 2m,ALGAE,0.25,0.75
0.82846,NT/Rib North Flat A4 2m/Transect11/P4011838.JPG,3,Rib North Flat A4 2m,SOFT CORAL,0.5,0.5
0.888144,NT/Rib North Flat A4 2m/Transect11/P4011841.JPG,5,Rib North Flat A4 2m,SPONGE,0.75,0.75
0.988332,NT/Rib North Flat A4 2m/Transect11/P4011842.JPG,1,Rib North Flat A4 2m,HARD CORAL,0.25,0.25
0.441799,NT/Rib North Flat A4 2m/Transect11/P4011832.JPG,2,Rib North Flat A4 2m,ALGAE,0.25,0.75
0.501305,NT/Rib North Flat A4 2m/Transect11/P4011842.JPG,4,Rib North Flat A4 2m,ALGAE,0.75,0.25
0.711213,NT/Rib North Flat A4 2m/Transect11/P4011845.JPG,3,Rib North Flat A4 2m,ALGAE,0.5,0.5
0.80183,NT/Rib North Flat A4 2m/Transect11/P4011838.JPG,2,Rib North Flat A4 2m,ALGAE,0.25,0.75
0.813605,NT/Rib North Flat A4 2m/Transect11/P4011841.JPG,3,Rib North Flat A4 2m,HARD CORAL,0.5,0.5
0.912767,NT/Rib North Flat A4 2m/Transect11/P4011840.JPG,4,Rib North Flat A4 2m,ALGAE,0.75,0.25
0.517728,NT/Rib North Flat A4 2m/Transect11/P4011830.JPG,3,Rib North Flat A4 2m,ALGAE,0.5,0.5
0.933377,NT/Rib North Flat A4 2m/Transect11/P4011847.JPG,4,Rib North Flat A4 2m,HARD CORAL,0.75,0.25
0.941658,NT/Rib North Flat A4 2m/Transect11/P4011830.JPG,5,Rib North Flat A4 2m,OTHER,0.75,0.75
0.50869,NT/Rib North Flat A4 2m/Transect11/P4011835.JPG,1,Rib North Flat A4 2m,ALGAE,0.25,0.25
0.749064,NT/Rib North Flat A4 2m/Transect11/P4011847.JPG,1,Rib North Flat A4 2m,SPONGE,0.25,0.25
0.619047,NT/Rib North Flat A4 2m/Transect11/P4011835.JPG,3,Rib North Flat A4 2m,ALGAE,0.5,0.5
0.957162,NT/Rib North Flat A4 2m/Transect11/P4011841.JPG,1,Rib North Flat A4 2m,ALGAE,0.25,0.25
0.672226,NT/Rib North Flat A4 2m/Transect11/P4011833.JPG,3,Rib North Flat A4 2m,HARD CORAL,0.5,0.5
0.91659,NT/Rib North Flat A4 2m/Transect11/P4011836.JPG,3,Rib North Flat A4 2m,HARD CORAL,0.5,0.5
0.477042,NT/Rib North Flat A4 2m/Transect11/P4011847.JPG,2,Rib North Flat A4 2m,SPONGE,0.25,0.75
0.911179,NT/Rib North Flat A4 2m/Transect11/P4011836.JPG,1,Rib North Flat A4 2m,ALGAE,0.25,0.25
0.510715,NT/Rib North Flat A4 2m/Transect11/P4011842.JPG,5,Rib North Flat A4 2m,OTHER,0.75,0.75
0.922301,NT/Rib North Flat A4 2m/Transect11/P4011836.JPG,2,Rib North Flat A4 2m,ALGAE,0.25,0.75
0.923238,NT/Rib North Flat A4 2m/Transect11/P4011842.JPG,3,Rib North Flat A4 2m,HARD CORAL,0.5,0.5
0.557553,NT/Rib North Flat A4 2m/Transect11/P4011837.JPG,3,Rib North Flat A4 2m,OTHER,0.5,0.5
0.969647,NT/Rib North Flat A4 2m/Transect11/P4011840.JPG,2,Rib North Flat A4 2m,ALGAE,0.25,0.75
0.689305,NT/Rib North Flat A4 2m/Transect11/P4011840.JPG,5,Rib North Flat A4 2m,ALGAE,0.75,0.75
0.615406,NT/Rib North Flat A4 2m/Transect11/P4011832.JPG,3,Rib North Flat A4 2m,ALGAE,0.5,0.5
0.584242,NT/Rib North Flat A4 2m/Transect11/P4011835.JPG,5,Rib North Flat A4 2m,SPONGE,0.75,0.75
0.844568,NT/Rib North Flat A4 2m/Transect11/P4011836.JPG,5,Rib North Flat A4 2m,ALGAE,0.75,0.75
0.90463,NT/Rib North Flat A4 2m/Transect11/P4011838.JPG,1,Rib North Flat A4 2m,ALGAE,0.25,0.25
0.999904,NT/Rib North Flat A4 2m/Transect11/P4011847.JPG,3,Rib North Flat A4 2m,HARD CORAL,0.5,0.5
0.368263,NT/Rib North Flat A4 2m/Transect11/P4011830.JPG,2,Rib North Flat A4 2m,ALGAE,0.25,0.75
0.861179,NT/Rib North Flat A4 2m/Transect11/P4011833.JPG,1,Rib North Flat A4 2m,ALGAE,0.25,0.25
0.565764,NT/Rib North Flat A4 2m/Transect11/P4011837.JPG,4,Rib North Flat A4 2m,ALGAE,0.75,0.25
0.75845,NT/Rib North Flat A4 2m/Transect11/P4011845.JPG,1,Rib North Flat A4 2m,ALGAE,0.25,0.25
0.955405,NT/Rib North Flat A4 2m/Transect11/P4011841.JPG,4,Rib North Flat A4 2m,ALGAE,0.75,0.25
0.604623,NT/Rib North Flat A4 2m/Transect11/P4011829.JPG,3,Rib North Flat A4 2m,ALGAE,0.5,0.5
